"","STATE","RACE","date","COVID_IMPUTED","NOCOVID_IMPUTED"
"16351","PA","Hispanic","2021-09-25",2153.75151360167,661603.248498761
"16352","PA","White alone","2021-09-25",17997.5069478517,7934543.49306451
"16353","RI","Any other race alone or in combination","2021-09-25",10.3015722777089,16888.8064831137
"16354","RI","Black alone","2021-09-25",8.41934,49407.1222664263
"16355","RI","Hispanic","2021-09-25",8.41934,118410.274943429
"16356","RI","White alone","2021-09-25",8.41934,639683.53699811
"16357","SC","Any other race alone or in combination","2021-09-25",502.737782986013,62274.2621566669
"16358","SC","Black alone","2021-09-25",4090.44522704752,1030662.55215946
"16359","SC","Hispanic","2021-09-25",1072.81402137782,196719.188703497
"16360","SC","White alone","2021-09-25",11285.3678905585,2658806.63345988
"16361","SD","Any other race alone or in combination","2021-09-25",8.98565919730544,55619.3435418359
"16362","SD","Black alone","2021-09-25",6.58032,13054.5164599913
"16363","SD","Hispanic","2021-09-25",6.58032,21843.5783202645
"16364","SD","White alone","2021-09-25",26.34275649308,566903.256764151
"16365","TN","Any other race alone or in combination","2021-09-25",532.520323252881,82152.4797974814
"16366","TN","Black alone","2021-09-25",2410.11955496065,853747.877725567
"16367","TN","Hispanic","2021-09-25",691.027594186206,236881.971846804
"16368","TN","White alone","2021-09-25",13399.0664914604,4027645.93846097
"16369","TX","Any other race alone or in combination","2021-09-25",1.1777376644503e-05,335135.999988401
"16370","TX","Black alone","2021-09-25",1e-05,2626288.99999615
"16371","TX","Hispanic","2021-09-25",1e-05,7865332.00000842
"16372","TX","White alone","2021-09-25",1e-05,9632722.00001255
"16373","UT","Any other race alone or in combination","2021-09-25",404.589467276611,78135.4105466028
"16374","UT","Black alone","2021-09-25",55.1554386556477,26114.8445362699
"16375","UT","Hispanic","2021-09-25",783.149813306483,293448.850116549
"16376","UT","White alone","2021-09-25",5254.81493547295,1805411.18519844
"16377","VA","Any other race alone or in combination","2021-09-25",695.089032362636,147888.91189405
"16378","VA","Black alone","2021-09-25",2883.1510154035,1259983.85316669
"16379","VA","Hispanic","2021-09-25",981.995938932773,564283.998730634
"16380","VA","White alone","2021-09-25",9747.20626974819,4230145.80934553
"16381","VT","Any other race alone or in combination","2021-09-25",16.8640336892891,9022.15184412792
"16382","VT","Black alone","2021-09-25",5.02849,5985.99278461139
"16383","VT","Hispanic","2021-09-25",7.86196466571983,9445.13264113829
"16384","VT","White alone","2021-09-25",337.999446820682,475739.005696666
"16385","WA","Any other race alone or in combination","2021-09-25",1351.98466584177,294473.015335078
"16386","WA","Black alone","2021-09-25",436.464470644205,229638.535528048
"16387","WA","Hispanic","2021-09-25",2407.87913762015,631120.120874519
"16388","WA","White alone","2021-09-25",9550.87093531024,4202928.1290611
"16389","WI","Any other race alone or in combination","2021-09-25",343.8378715316,89666.1621162138
"16390","WI","Black alone","2021-09-25",371.631010605184,260265.369107789
"16391","WI","Hispanic","2021-09-25",575.017439224312,258974.982541926
"16392","WI","White alone","2021-09-25",8294.02197525892,3811161.97785929
"16393","WV","Any other race alone or in combination","2021-09-25",1.20734576581078e-05,19701.9999880419
"16394","WV","Black alone","2021-09-25",1e-05,49763.9999917566
"16395","WV","Hispanic","2021-09-25",1e-05,21110.9999907452
"16396","WV","White alone","2021-09-25",1e-05,1330109.00003695
"16397","WY","Any other race alone or in combination","2021-09-25",188.522357760471,14390.4776440096
"16398","WY","Black alone","2021-09-25",16.1139825950208,4973.88601717155
"16399","WY","Hispanic","2021-09-25",170.582232248417,38409.4177670566
"16400","WY","White alone","2021-09-25",1949.84163829165,379819.158361148
"16401","AK","Any other race alone or in combination","2021-10-02",2120.82170756748,106472.180467115
"16402","AK","Black alone","2021-10-02",118.996308822263,18591.0035742413
"16403","AK","Hispanic","2021-10-02",257.171361972524,35093.8285010885
"16404","AK","White alone","2021-10-02",2491.47360695831,349713.524844931
"16405","AL","Any other race alone or in combination","2021-10-02",148.715226981262,66565.4013846399
"16406","AL","Black alone","2021-10-02",998.635520573627,983211.663315829
"16407","AL","Hispanic","2021-10-02",81.3332740464697,133958.855496936
"16408","AL","White alone","2021-10-02",3116.15689059749,2570385.25693307
"16409","AR","Any other race alone or in combination","2021-10-02",101.568096452218,56732.431943729
"16410","AR","Black alone","2021-10-02",301.79853458424,341238.20146588
"16411","AR","Hispanic","2021-10-02",134.953356999741,147794.046661817
"16412","AR","White alone","2021-10-02",1522.52606808293,1732301.47389231
"16413","AZ","Any other race alone or in combination","2021-10-02",936.314737588574,303380.685262445
"16414","AZ","Black alone","2021-10-02",523.732806229822,243967.267193768
"16415","AZ","Hispanic","2021-10-02",4172.25810473736,1577005.74189605
"16416","AZ","White alone","2021-10-02",6520.2769074908,3299345.72309191
"16417","CA","Any other race alone or in combination","2021-10-02",2015.54232298401,919075.462793382
"16418","CA","Black alone","2021-10-02",1715.13000058259,1768495.86986097
"16419","CA","Hispanic","2021-10-02",13341.1566892043,10933985.9011209
"16420","CA","White alone","2021-10-02",11380.0713864489,12131208.9194105
"16421","CO","Any other race alone or in combination","2021-10-02",461.931934115322,114090.068065928
"16422","CO","Black alone","2021-10-02",260.533230894708,178318.466768594
"16423","CO","Hispanic","2021-10-02",2545.16535097487,858213.834652342
"16424","CO","White alone","2021-10-02",6247.65192213602,3185642.34807585
"16425","CT","Any other race alone or in combination","2021-10-02",1269.95627188478,40878.0848654189
"16426","CT","Black alone","2021-10-02",1295.0597703205,284170.966030879
"16427","CT","Hispanic","2021-10-02",1296.91455857141,415598.099849609
"16428","CT","White alone","2021-10-02",1300.09788328936,1956993.78218055
"16429","DC","Any other race alone or in combination","2021-10-02",40.0713828263222,12468.9286172909
"16430","DC","Black alone","2021-10-02",524.423520398102,245499.576484386
"16431","DC","Hispanic","2021-10-02",53.5358312364828,57568.4641681925
"16432","DC","White alone","2021-10-02",159.744022451048,233850.255973822
"16433","DE","Any other race alone or in combination","2021-10-02",77.6573296272787,14624.3621970335
"16434","DE","Black alone","2021-10-02",484.302731476691,162392.682512775
"16435","DE","Hispanic","2021-10-02",174.194531593292,59627.8006324892
"16436","DE","White alone","2021-10-02",1240.64524623048,500533.349666264
"16437","FL","Any other race alone or in combination","2021-10-02",2893.21627459074,257338.783391291
"16438","FL","Black alone","2021-10-02",16012.4991353524,2477117.51462675
"16439","FL","Hispanic","2021-10-02",25078.5288891027,4281077.47833676
"16440","FL","White alone","2021-10-02",51570.9938361278,9636629.99128893
"16441","GA","Any other race alone or in combination","2021-10-02",614.667414827341,128794.332585614
"16442","GA","Black alone","2021-10-02",4987.59665271716,2514349.40334787
"16443","GA","Hispanic","2021-10-02",1952.17617365627,671150.823829343
"16444","GA","White alone","2021-10-02",7819.85197566739,4428892.14802094
"16445","HI","Any other race alone or in combination","2021-10-02",1098.999283499,288382.000716536
"16446","HI","Black alone","2021-10-02",25.3868260104058,22187.6131739563
"16447","HI","Hispanic","2021-10-02",171.165375288238,95235.8346247609
"16448","HI","White alone","2021-10-02",345.855197014128,263018.14480273
"16449","IA","Any other race alone or in combination","2021-10-02",185.426968315532,35520.573269872
"16450","IA","Black alone","2021-10-02",203.902677322208,82674.0974672743
"16451","IA","Hispanic","2021-10-02",339.021125103038,122304.979481835
"16452","IA","White alone","2021-10-02",4831.0267640881,2118444.97280011
"16453","ID","Any other race alone or in combination","2021-10-02",306.762851421142,37990.2371642141
"16454","ID","Black alone","2021-10-02",33.7154650617111,9402.28448896024
"16455","ID","Hispanic","2021-10-02",622.013145276868,146205.986632401
"16456","ID","White alone","2021-10-02",5178.62290580898,1118471.37751166
"16457","IL","Any other race alone or in combination","2021-10-02",406.492959917609,130489.514362828
"16458","IL","Black alone","2021-10-02",1266.69876031227,1355491.28501509
"16459","IL","Hispanic","2021-10-02",1276.07696645518,1517816.89482121
"16460","IL","White alone","2021-10-02",7743.86938728514,6253220.18988887
"16461","IN","Any other race alone or in combination","2021-10-02",440.838610966674,77763.1619815584
"16462","IN","Black alone","2021-10-02",862.865094816372,468242.128410354
"16463","IN","Hispanic","2021-10-02",756.512630850808,309082.486580566
"16464","IN","White alone","2021-10-02",11327.4487643871,4164061.56186144
"16465","KS","Any other race alone or in combination","2021-10-02",231.296198598128,60181.7038125631
"16466","KS","Black alone","2021-10-02",244.126842225274,123860.87314259
"16467","KS","Hispanic","2021-10-02",473.528717264837,224793.471321805
"16468","KS","White alone","2021-10-02",3567.9688512145,1728718.03128831
"16469","KY","Any other race alone or in combination","2021-10-02",229.943979650662,50709.0564578772
"16470","KY","Black alone","2021-10-02",330.368708165182,274765.627333167
"16471","KY","Hispanic","2021-10-02",191.467766656093,108881.53174941
"16472","KY","White alone","2021-10-02",6254.57203339946,2971059.43321304
"16473","LA","Any other race alone or in combination","2021-10-02",1.18135716034233e-05,60845.9999885173
"16474","LA","Black alone","2021-10-02",1e-05,1107123.0000057
"16475","LA","Hispanic","2021-10-02",1e-05,167089.99999237
"16476","LA","White alone","2021-10-02",1e-05,2161447.00002066
"16477","MA","Any other race alone or in combination","2021-10-02",260.65842147082,85162.341579592
"16478","MA","Black alone","2021-10-02",464.049637584282,385146.950362961
"16479","MA","Hispanic","2021-10-02",1230.96153680128,593734.038473096
"16480","MA","White alone","2021-10-02",4200.36161642812,4075921.63837686
"16481","MD","Any other race alone or in combination","2021-10-02",345.231814825125,93658.7681868502
"16482","MD","Black alone","2021-10-02",1943.54805443229,1399782.45194692
"16483","MD","Hispanic","2021-10-02",647.314775154892,423188.685226424
"16484","MD","White alone","2021-10-02",3386.72740535232,2470581.27259617
"16485","ME","Any other race alone or in combination","2021-10-02",93.9261814678387,20314.0738195265
"16486","ME","Black alone","2021-10-02",32.6972580315799,14239.3027378487
"16487","ME","Hispanic","2021-10-02",35.4406107638052,16426.5593812968
"16488","ME","White alone","2021-10-02",2598.14096419431,1027920.85907086
"16489","MI","Any other race alone or in combination","2021-10-02",368.799583876394,170320.200459655
"16490","MI","Black alone","2021-10-02",446.090578169066,1031712.90862153
"16491","MI","Hispanic","2021-10-02",352.853345473962,345568.146651786
"16492","MI","White alone","2021-10-02",6963.46090781129,6026193.54010108
"16493","MN","Any other race alone or in combination","2021-10-02",730.92424927333,106965.076314568
"16494","MN","Black alone","2021-10-02",580.578282362904,250117.421097039
"16495","MN","Hispanic","2021-10-02",574.311054258641,196973.688871953
"16496","MN","White alone","2021-10-02",11114.1456991759,3559571.85557418
"16497","MO","Any other race alone or in combination","2021-10-02",300.043795759616,97377.9563776938
"16498","MO","Black alone","2021-10-02",794.355240932947,527099.64490789
"16499","MO","Hispanic","2021-10-02",222.296453649068,172779.703343744
"16500","MO","White alone","2021-10-02",5730.59801593203,3859353.40250898
"16501","MS","Any other race alone or in combination","2021-10-02",1.18011388527e-05,29375.9999884381
"16502","MS","Black alone","2021-10-02",1e-05,823620.000008223
"16503","MS","Hispanic","2021-10-02",1e-05,65091.9999914402
"16504","MS","White alone","2021-10-02",1e-05,1333837.00001951
"16505","MT","Any other race alone or in combination","2021-10-02",455.128634745207,59298.8713652531
"16506","MT","Black alone","2021-10-02",20.0127355656499,4243.98726443394
"16507","MT","Hispanic","2021-10-02",129.466710864117,27903.533289133
"16508","MT","White alone","2021-10-02",4417.52526645958,735884.474733546
"16509","NC","Any other race alone or in combination","2021-10-02",737.669840489578,201784.330093348
"16510","NC","Black alone","2021-10-02",3723.81236932931,1718744.18716254
"16511","NC","Hispanic","2021-10-02",2067.96940195881,634894.040588148
"16512","NC","White alone","2021-10-02",11372.1726299821,5366515.82216756
"16513","NE","Any other race alone or in combination","2021-10-02",70.9476600964312,30236.0523405398
"16514","NE","Black alone","2021-10-02",43.3531011825624,66389.6468985986
"16515","NE","Hispanic","2021-10-02",231.305783487136,133340.694219493
"16516","NE","White alone","2021-10-02",793.848750841216,1188654.15124566
"16517","NH","Any other race alone or in combination","2021-10-02",1.1607686170509e-05,15284.999988505
"16518","NH","Black alone","2021-10-02",1e-05,14943.9999906843
"16519","NH","Hispanic","2021-10-02",1e-05,37618.9999917226
"16520","NH","White alone","2021-10-02",1e-05,1005225.00003603
"16521","NJ","Any other race alone or in combination","2021-10-02",308.750084643027,89283.2551123683
"16522","NJ","Black alone","2021-10-02",1128.44047020958,888431.559507673
"16523","NJ","Hispanic","2021-10-02",1508.69175427065,1316968.29608664
"16524","NJ","White alone","2021-10-02",5593.59954222093,3955056.44249822
"16525","NM","Any other race alone or in combination","2021-10-02",581.333969989345,156873.666031176
"16526","NM","Black alone","2021-10-02",51.0415783938696,31222.9584215437
"16527","NM","Hispanic","2021-10-02",1603.17221365487,744022.827786952
"16528","NM","White alone","2021-10-02",1031.96265733643,658394.037341107
