usa_or_hhsregion,week_ending,variant,share,share_hi,share_lo,nchs_or_count_flag,modeltype,time_interval,published_date
USA,02/26/2022 12:00:00 AM,B.1.1.529,0.198496878147125,0.214060232043266,0.1835908591747284,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,B.1.617.2,0.001701680477709,0.002692853333429,0.0010064517846331,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.1.1,0.728056848049164,0.744714260101318,0.7109071016311646,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.2,0.071128353476524,0.08145522326231,0.06173889338970184,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.2.12.1,0.000241931877099,0.000726900121663,4.681514110416174e-05,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,Other,0.000374311144697,0.000752724707127,0.0001564514532219619,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,B.1.1.529,0.175469845533371,0.197136074304581,0.1552664637565613,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,B.1.617.2,0.001032022293657,0.002339056460187,0.0003527455846779048,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.1.1,0.685078084468842,0.708199560642242,0.6612505912780762,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.2,0.137278348207474,0.153762206435204,0.1219483688473701,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.2.12.1,0.000942118407693,0.003081474918872,0.000148223785799928,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,Other,0.000199598624022,0.000784428673796,1.885424717329443e-05,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,B.1.1.529,0.140550374984741,0.163195446133614,0.1199669539928436,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,B.1.617.2,0.000815732229967,0.00163469533436,0.0003427621559239924,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.1.1,0.590936243534088,0.61449408531189,0.5670621395111084,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.2,0.263442665338516,0.289338082075119,0.2387116253376007,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.2.12.1,0.004254996776581,0.01045243255794,0.001250016037374735,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,Other,0,,NULL,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,B.1.1.529,0.097266510128975,0.108053863048554,0.08722102642059326,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,B.1.617.2,0.001347822137177,0.004393311683089,0.0002136734838131815,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,BA.1.1,0.475081354379654,0.505055487155914,0.4452406167984009,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,BA.2,0.410633653402328,0.440983265638351,0.3807832002639771,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,BA.2.12.1,0.015478430315852,0.029327156022191,0.007046212442219257,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/19/2022 12:00:00 AM,Other,0.000192204635823,0.000800476816949,1.509833782620262e-05,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,B.1.1.529,0.057781405746937,0.067755594849586,0.04887955263257027,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,B.1.617.2,0.000463339558337,0.001172548509203,0.000129100022604689,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,BA.1.1,0.300988972187042,0.330469965934753,0.2726845741271973,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,BA.2,0.607284367084503,0.640151143074036,0.5736770033836365,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,BA.2.12.1,0.033430863171816,0.056240066885948,0.0180320180952549,0,weighted,weekly,04/19/2022 12:00:00 AM
USA,03/26/2022 12:00:00 AM,Other,0.000051040529797,0.000408575840993,1.635244046838125e-07,1,weighted,weekly,04/19/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/11/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.617.2,0.992463827133179,0.995084583759308,0.9889536499977112,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,Other,0.007536151446402,0.011046371422708,0.004915396217256784,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.617.2,0.987075567245483,0.991402089595795,0.9813622832298279,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,Other,0.012924414128065,0.018637733533978,0.008597881533205509,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.617.2,0.986226916313171,0.990485966205597,0.9807358980178833,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,Other,0.013773104175925,0.019264101982117,0.009514026343822479,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.617.2,0.983981668949127,0.988776206970215,0.9778600931167603,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,Other,0.01601835526526,0.022139916196465,0.01122379396110773,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.1.529,0.000652817019727,0.001484715263359,0.000221847600187175,1,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.617.2,0.990619540214539,0.993848145008087,0.9863126873970032,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,Other,0.008727626875043,0.013116006739438,0.005513946991413832,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.1.529,0.0061817294918,0.009112330153584,0.004004191607236862,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.617.2,0.991898894309998,0.994652032852173,0.9882397055625916,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,Other,0.001919387490489,0.003185206791386,0.001064773416146636,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.1.529,0.074670404195786,0.106604106724262,0.04989088326692581,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.617.2,0.92283970117569,0.948383927345276,0.8899732232093811,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,Other,0.002489882754162,0.004047206137329,0.001420541084371507,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.1.529,0.393910825252533,0.455817252397537,0.3344259858131409,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.617.2,0.60164088010788,0.660984396934509,0.540001392364502,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,Other,0.004448323044926,0.006035147234797,0.003190694376826286,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.1.529,0.716178774833679,0.775653183460236,0.6505812406539917,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.617.2,0.278381764888763,0.342757046222687,0.2201138734817505,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,Other,0.00543949007988,0.008050680160522,0.003505837405100465,0,weighted,weekly,01/11/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.1.529,0.000037405581679,0.000153657892952,3.075215545322862e-06,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,B.1.617.2,0.993057787418366,0.995489478111267,0.9897922873497009,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,BA.1.1,0.000026174751838,0.000151467102114,5.546895067709556e-07,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,10/30/2021 12:00:00 AM,Other,0.006878612097353,0.010150431655347,0.004449131898581982,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,B.1.617.2,0.988108217716217,0.991992473602295,0.9830160140991211,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,BA.1.1,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/06/2021 12:00:00 AM,Other,0.011891793459654,0.016983963549137,0.008007516153156757,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.1.529,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,B.1.617.2,0.987339675426483,0.991242825984955,0.9823101758956909,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,BA.1.1,0.000020611732907,0.000119344163977,4.356187162102287e-07,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/13/2021 12:00:00 AM,Other,0.012639698572457,0.017670530825853,0.008737172000110149,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.1.529,0.000012409655028,0.00010592599574,2.500260620763584e-08,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,B.1.617.2,0.985013008117676,0.989439010620117,0.97938072681427,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,BA.1.1,0.000056884699006,0.000212839280721,6.229021437320625e-06,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/20/2021 12:00:00 AM,Other,0.014917703345418,0.020562738180161,0.01048820279538631,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.1.529,0.000553941528779,0.001026246114634,0.0002626867208164185,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,B.1.617.2,0.991340637207031,0.994401812553406,0.987219512462616,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,BA.1.1,0.000159068324137,0.000695939350408,1.058138514054008e-05,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,11/27/2021 12:00:00 AM,Other,0.007946343161166,0.012140701524913,0.004915251862257719,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.1.529,0.006319941952825,0.009589646011591,0.003945257049053907,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.617.2,0.990956783294678,0.994034647941589,0.9868654012680054,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,BA.1.1,0.000880365667399,0.001418883446604,0.000508241297211498,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/04/2021 12:00:00 AM,Other,0.001842928002588,0.003209236543626,0.0009559034951962531,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.1.529,0.051145497709513,0.077751114964485,0.03159103915095329,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.617.2,0.925271570682526,0.949850797653198,0.8936760425567627,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,BA.1.1,0.02143238298595,0.032061096280813,0.01359270513057709,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,Other,0.002150517422706,0.00360571872443,0.00117612536996603,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.1.529,0.232064872980118,0.275676727294922,0.1923143118619919,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.617.2,0.62090939283371,0.670160830020904,0.5697375535964966,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,BA.1.1,0.143418774008751,0.180053099989891,0.1117591932415962,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,BA.2,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/18/2021 12:00:00 AM,Other,0.003606979968026,0.004975494928658,0.002536487067118287,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.1.529,0.41570457816124,0.46127238869667,0.3711829483509064,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,B.1.617.2,0.25649505853653,0.300718545913696,0.2156875282526016,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,BA.1.1,0.322791427373886,0.373757541179657,0.2747662663459778,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,BA.2,0.000041160292312,0.000157523929374,4.216751221974846e-06,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/25/2021 12:00:00 AM,Other,0.004967773798853,0.007278525270522,0.003243122715502977,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,B.1.1.529,0.463249027729034,0.508297622203827,0.4186418652534485,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,B.1.617.2,0.100276418030262,0.116208203136921,0.08585839718580246,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,BA.1.1,0.428485542535782,0.473343938589096,0.3844839036464691,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,BA.2,0.000054577969422,0.000186964025488,7.637038834218401e-06,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/01/2022 12:00:00 AM,Other,0.007934430614114,0.011680264957249,0.005146908108144999,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,B.1.1.529,0.450598686933518,0.49465936422348,0.4071065187454224,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,B.1.617.2,0.046001348644495,0.055090676993132,0.03802558779716492,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,BA.1.1,0.500452876091003,0.545464754104614,0.4554355144500732,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,BA.2,0.00038168480387,0.000624327571131,0.0002160272561013699,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/08/2022 12:00:00 AM,Other,0.002565423026681,0.004230808466673,0.001435119891539216,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,B.1.1.529,0.386253774166107,0.425661355257034,0.3479245603084564,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,B.1.617.2,0.018636047840118,0.021743811666965,0.01586552336812019,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,BA.1.1,0.592042028903961,0.629761099815369,0.5534982085227966,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,BA.2,0.001697453204542,0.002407461637631,0.00115425419062376,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/15/2022 12:00:00 AM,Other,0.001370702055283,0.002282030880451,0.0007571385358460248,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,B.1.1.529,0.353977292776108,0.392704486846924,0.3166243135929108,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,B.1.617.2,0.008023831062019,0.010255916975439,0.006170061416924,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,BA.1.1,0.633809924125671,0.671063959598541,0.5953258275985718,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,BA.2,0.004127040971071,0.005213033407927,0.003217475023120642,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/22/2022 12:00:00 AM,Other,0.000061953141994,0.000196269509615,1.057515964930644e-05,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,B.1.1.529,0.325286358594894,0.369595289230347,0.2831825315952301,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,B.1.617.2,0.005305500235409,0.006742566358298,0.004107288084924221,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,BA.1.1,0.66108763217926,0.702905654907227,0.6173146963119507,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,BA.2,0.008171767927706,0.01005681604147,0.006560086272656918,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,01/29/2022 12:00:00 AM,Other,0.000148756531416,0.000509173783939,2.085399682982825e-05,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,B.1.1.529,0.291404217481613,0.331499338150024,0.2535847723484039,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,B.1.617.2,0.002227489370853,0.002955855801702,0.001640468719415367,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,BA.1.1,0.696604251861572,0.734721601009369,0.6563668251037598,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,BA.2,0.009652313776314,0.011581578291953,0.007970294915139675,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/05/2022 12:00:00 AM,Other,0.000111755274702,0.000430881220382,1.119379794545239e-05,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,B.1.1.529,0.264228731393814,0.30348327755928,0.2275659292936325,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,B.1.617.2,0.001048558973707,0.001654162420891,0.0006228020647540689,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,BA.1.1,0.712715685367584,0.750840187072754,0.672208309173584,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,BA.2,0.021972952410579,0.026424096897244,0.018092330545187,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/12/2022 12:00:00 AM,Other,0.000034045366192,0.0001917884656,8.189558684534859e-07,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,B.1.1.529,0.233413845300674,0.265234887599945,0.2036885768175125,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,B.1.617.2,0.001018929877318,0.001692439895123,0.0005646798526868224,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,BA.1.1,0.724579572677612,0.7583988904953,0.6887315511703491,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,BA.2,0.040691874921322,0.047586545348167,0.0345396101474762,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/19/2022 12:00:00 AM,Other,0.00029579969123,0.000696796632838,9.439353016205132e-05,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,B.1.1.529,0.183735772967339,0.199390113353729,0.1688174158334732,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,B.1.617.2,0.001397735555656,0.002235048916191,0.0008153702947311103,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.1.1,0.739935576915741,0.757210731506348,0.7220853567123413,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,BA.2,0.074310593307018,0.086026139557362,0.06373587995767593,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,02/26/2022 12:00:00 AM,Other,0.000620312173851,0.001170578063466,0.00028612682945095,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,B.1.1.529,0.151310622692108,0.167415753006935,0.136192113161087,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,B.1.617.2,0.000811784295365,0.002050263108686,0.0002269668766530231,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.1.1,0.704544603824616,0.726530134677887,0.6818259358406067,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,BA.2,0.143332973122597,0.16383270919323,0.1245020478963852,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,03/05/2022 12:00:00 AM,Other,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,B.1.1.529,0.112593397498131,0.128996759653091,0.09760869294404984,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,B.1.617.2,0.00090934347827,0.001968803349882,0.0003364984586369246,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.1.1,0.608053147792816,0.634675800800324,0.5809418559074402,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,BA.2,0.278444111347198,0.305938869714737,0.2521385550498962,0,weighted,weekly,03/29/2022 12:00:00 AM
USA,03/12/2022 12:00:00 AM,Other,0,,NULL,1,weighted,weekly,03/29/2022 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.1.529,0.125627964735031,0.256965309381485,0.05325880274176598,NULL,smoothed,weekly,12/21/2021 12:00:00 AM
USA,12/11/2021 12:00:00 AM,B.1.617.2,0.869987607002258,0.943203032016754,0.7399855852127075,NULL,smoothed,weekly,12/21/2021 12:00:00 AM
USA,12/11/2021 12:00:00 AM,Other,0.004384414292872,0.007046973798424,0.002689995104447007,NULL,smoothed,weekly,12/21/2021 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.1.529,0.732379376888275,0.948716402053833,0.3400077521800995,NULL,smoothed,weekly,12/21/2021 12:00:00 AM
USA,12/18/2021 12:00:00 AM,B.1.617.2,0.266376852989197,0.657897412776947,0.05110812559723854,NULL,smoothed,weekly,12/21/2021 12:00:00 AM
USA,12/18/2021 12:00:00 AM,Other,0.001243798527867,0.004225993063301,0.0002894251374527812,NULL,smoothed,weekly,12/21/2021 12:00:00 AM
USA,12/04/2021 12:00:00 AM,AY.1,0.000646118307486,0.001146122580394,0.0003560150216799229,NULL,smoothed,weekly,12/14/2021 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.1.529,0.003907774109393,0.009466817602515,0.001477541867643595,NULL,smoothed,weekly,12/14/2021 12:00:00 AM
USA,12/04/2021 12:00:00 AM,AY.2,0.000010100762665,0.000029918275686,2.910915100073908e-06,NULL,smoothed,weekly,12/14/2021 12:00:00 AM
USA,12/04/2021 12:00:00 AM,B.1.617.2,0.991589248180389,0.994941174983978,0.9862465262413025,NULL,smoothed,weekly,12/14/2021 12:00:00 AM
USA,12/04/2021 12:00:00 AM,Other,0.00384675222449,0.00649100728333,0.002238125540316105,NULL,smoothed,weekly,12/14/2021 12:00:00 AM
USA,12/11/2021 12:00:00 AM,AY.1,0.000609779614024,0.001127344788983,0.0003206884139217436,NULL,smoothed,weekly,12/14/2021 12:00:00 AM
