TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20210807211274,1,75,18,2,0,0,0
20210807211274,2,74,20,1,0,0,0
20210807211284,1,40,18,2,0,0,0
20210807211284,2,10,22,1,0,0,0
20210807211290,1,33,19,1,0,0,0
20210807211290,2,37,21,2,0,0,0
20210807211291,1,39,18,2,0,0,0
20210807211291,2,43,20,1,0,0,0
20210807211291,3,12,22,1,0,0,0
20210807211291,4,8,22,1,0,0,0
20210807211293,1,25,19,1,0,0,0
20210807211296,1,65,18,1,0,0,0
20210807211296,2,64,20,2,0,0,0
20210807211296,3,34,22,2,0,0,0
20210807211302,1,46,18,1,0,0,0
20210807211302,2,46,20,2,0,0,0
20210807211302,3,17,22,1,0,0,0
20210807211302,4,10,22,2,0,0,0
20210807211304,1,46,18,2,0,0,0
20210807211304,2,51,20,1,0,0,0
20210807211304,3,19,22,1,0,0,0
20210807211304,4,13,22,1,0,0,0
20210807211304,5,10,22,1,0,0,0
20210807211304,6,19,22,2,0,0,0
20210807211313,1,42,18,1,0,0,0
20210807211313,2,39,20,2,0,0,0
20210807211313,3,5,22,2,0,0,0
20210807211313,4,3,22,1,0,0,0
20210807211316,1,80,18,2,0,0,0
20210807211316,2,85,20,1,60,0,0
20210807211337,1,46,18,2,0,0,0
20210807211337,2,49,20,1,0,0,0
20210807211337,3,27,22,1,0,0,0
20210807211337,4,11,22,2,0,0,0
20210807211338,1,39,18,1,0,0,0
20210807211338,2,38,20,2,0,0,0
20210807211338,3,14,22,1,0,0,0
20210807211338,4,13,22,2,0,0,0
20210807211342,1,44,19,2,0,0,0
20210807211342,2,44,21,1,0,0,0
20210807211344,1,44,18,1,0,0,0
20210807211344,2,15,22,1,0,0,0
20210807211346,1,65,18,1,0,0,0
20210807211346,2,63,20,2,0,0,0
20210807211363,1,44,19,2,0,0,0
20210807211370,1,32,18,1,0,0,0
20210807211370,2,30,20,2,0,0,0
20210807211373,1,65,19,2,0,0,0
20210807211374,1,72,18,2,0,0,0
20210807211374,2,78,20,1,0,0,0
20210807211376,1,35,18,1,0,0,0
20210807211376,2,32,20,2,0,0,0
20210807211376,3,5,22,1,0,0,0
20210807211376,4,3,22,2,0,0,0
20210807211378,1,63,18,2,0,0,0
20210807211378,2,66,20,1,0,0,0
20210807211386,1,85,18,1,60,0,0
20210807211386,2,80,20,2,0,0,0
20210807211391,1,69,18,2,0,0,0
20210807211391,2,70,20,1,0,0,0
20210807211400,1,51,18,1,0,0,0
20210807211400,2,56,20,2,0,0,0
20210807211400,3,22,22,1,0,0,0
20210807211406,1,80,18,2,0,0,0
20210807211406,2,57,22,1,0,0,0
20210807211406,3,85,20,1,60,0,0
20210807211411,1,46,18,2,0,0,0
20210807211411,2,15,22,1,0,0,0
20210807211411,3,47,21,1,0,0,0
20210807211413,1,34,18,2,0,0,0
20210807211413,2,35,20,1,0,0,0
20210807211413,3,7,22,1,0,0,0
20210807211413,4,2,22,2,0,0,0
20210807211425,1,80,19,2,0,0,0
20210807211429,1,46,18,2,0,0,0
20210807211429,2,44,20,1,0,0,0
20210807211429,3,9,22,1,0,0,0
20210807211432,1,25,18,2,0,0,0
20210807211432,2,23,26,1,0,0,0
20210807211432,3,60,24,2,0,0,0
20210807211432,4,60,24,1,0,0,0
20210807211433,1,62,18,1,0,0,0
20210807211433,2,61,20,2,0,0,0
20210807211440,1,85,18,2,60,0,0
20210807211440,2,85,20,1,60,0,0
20210807211450,1,56,19,2,0,0,0
20210807211455,1,75,19,2,0,0,0
20210807211459,1,59,18,2,0,0,0
20210807211459,2,61,20,1,0,0,0
20210807211460,1,80,19,2,0,0,0
20210807211464,1,31,19,1,0,0,0
20210807211464,2,29,20,2,0,0,0
20210807211466,1,66,18,2,0,0,0
20210807211466,2,66,20,1,0,0,0
20210807211468,1,52,18,1,0,0,0
20210807211468,2,23,22,2,0,0,0
20210807211471,1,43,19,1,0,0,0
20210807211475,1,29,18,2,0,0,0
20210807211475,2,31,20,1,0,0,0
20210807211475,3,2,22,1,0,0,0
20210807211476,1,41,19,1,0,0,0
20210807211476,2,14,22,2,0,0,0
20210807211476,3,15,40,1,0,0,0
20210807211479,1,58,18,1,0,0,0
20210807211479,2,85,24,1,60,0,0
20210807211480,1,61,19,2,0,0,0
20210807211483,1,37,18,2,0,0,0
20210807211483,2,37,20,1,0,0,0
20210807211483,3,9,22,1,0,0,0
20210807211483,4,4,22,1,0,0,0
20210807211483,5,3,22,2,0,0,0
20210807211483,6,64,26,1,0,0,0
20210807211486,1,44,19,1,0,0,0
20210807211486,3,21,22,2,0,0,0
20210807211491,1,42,19,2,0,0,0
20210807211491,2,17,22,1,0,0,0
20210807211491,3,17,28,2,0,0,0
20210807211493,1,56,18,1,0,0,0
20210807211493,2,65,20,2,0,0,0
20210807211493,3,14,22,2,0,0,0
20210807211493,4,10,22,2,0,0,0
20210807211494,1,74,19,2,0,0,0
20210807211496,1,54,18,2,0,0,0
20210807211496,2,54,20,1,0,0,0
20210807211496,3,30,22,1,0,0,0
20210807211511,1,63,19,2,0,0,0
20210807211514,1,57,18,1,0,0,0
20210807211514,2,55,20,2,0,0,0
20210807211516,1,65,19,2,0,0,0
20210807211517,1,73,18,1,0,0,0
20210807211517,2,73,20,2,0,0,0
20210807211519,1,50,18,2,0,0,0
20210807211519,2,35,25,2,0,0,0
20210807211523,1,43,18,2,0,0,0
20210807211523,2,44,20,1,0,0,0
20210807211523,3,14,22,1,0,0,0
20210807211523,4,12,22,2,0,0,0
20210807211526,1,34,19,1,0,0,0
20210807211530,1,71,19,1,0,0,0
20210807211531,1,74,19,2,0,0,0
20210807211532,1,79,19,2,0,0,0
20210807211535,1,30,18,2,0,0,0
20210807211535,2,32,20,1,0,0,0
20210807211535,3,6,22,2,0,0,0
20210807211535,4,2,22,1,0,0,0
20210807211545,1,54,19,1,0,0,0
20210807211547,1,39,19,1,0,0,0
20210807211555,1,33,18,1,0,0,0
20210807211555,2,28,21,2,0,0,0
20210807211561,1,64,18,2,0,0,0
20210807211561,2,67,20,1,0,0,0
20210807211563,1,76,19,2,0,0,0
20210807211567,1,40,19,2,0,0,0
20210807211567,2,32,25,1,0,0,0
20210807211570,1,26,19,1,0,0,0
20210807211571,1,46,19,2,0,0,0
20210807211577,1,67,18,2,0,0,0
20210807211577,2,40,22,2,0,0,0
20210807211578,1,61,18,2,0,0,0
20210807211578,2,65,20,1,0,0,0
20210807211579,1,85,18,1,60,0,0
20210807211579,2,75,20,2,0,0,0
20210807211583,1,65,18,1,0,0,0
20210807211583,2,66,20,2,0,0,0
20210807211584,1,56,19,2,0,0,0
20210807211585,1,31,18,2,0,0,0
20210807211585,2,8,22,1,0,0,0
20210807211587,1,64,18,1,0,0,0
20210807211587,2,56,20,2,0,0,0
20210807211587,3,23,22,1,0,0,0
20210807211587,4,18,22,2,0,0,0
20210807211593,1,71,18,2,0,0,0
20210807211593,2,80,20,1,0,0,0
20210807211593,3,30,22,1,0,0,0
20210807211606,1,65,19,2,0,0,0
20210807211613,1,49,19,2,0,0,0
20210807211614,1,71,18,1,0,0,0
20210807211614,2,70,20,2,0,0,0
20210807211621,1,42,18,1,0,0,0
20210807211621,2,57,20,2,0,0,0
20210807211624,1,40,18,2,0,0,0
20210807211624,2,44,20,1,0,0,0
20210807211624,3,20,22,1,0,0,0
20210807211624,4,16,22,2,0,0,0
20210807211624,5,12,22,2,0,0,0
20210807211632,1,61,18,1,0,0,0
20210807211632,2,48,29,2,0,0,0
20210807211632,3,51,28,2,0,0,0
20210807211635,1,64,19,1,0,0,0
20210807211642,1,59,19,1,0,0,0
20210807211645,1,27,18,2,0,0,0
20210807211645,2,27,21,1,0,0,0
20210807211648,1,52,18,1,0,0,0
20210807211648,2,45,20,2,0,0,0
20210807211648,3,11,22,2,0,0,0
20210807211648,4,8,22,2,0,0,0
20210807211649,1,39,18,2,0,0,0
20210807211649,2,40,20,1,0,0,0
20210807211649,3,9,22,2,0,0,0
20210807211649,4,4,22,1,0,0,0
20210807211650,1,50,18,2,0,0,0
20210807211650,2,48,20,1,0,0,0
20210807211650,3,16,22,2,0,0,0
20210807211650,4,14,22,2,0,0,0
20210807211651,1,31,19,2,0,0,0
20210807211653,1,36,18,1,0,0,0
20210807211653,2,32,20,2,0,0,0
20210807211653,3,13,22,2,0,0,0
20210807211653,4,10,22,1,0,0,0
20210807211653,5,6,22,1,0,0,0
20210807211658,1,38,18,1,0,0,0
20210807211658,2,36,20,2,0,0,0
20210807211658,3,7,22,2,0,0,0
20210807211658,4,0,22,1,0,0,0
20210807211659,1,32,18,2,0,0,0
20210807211659,2,37,20,1,0,0,0
20210807211659,3,14,22,1,0,0,0
20210807211659,4,11,22,1,0,0,0
20210807211659,5,0,22,1,0,0,0
20210807211664,1,75,18,1,0,0,0
20210807211664,2,70,20,2,0,0,0
20210807211664,3,39,22,2,0,0,0
20210807211664,4,19,23,2,0,0,0
20210807211664,5,2,23,2,0,0,0
20210807211671,1,40,18,2,0,0,0
20210807211671,2,11,22,1,0,0,0
20210807211673,1,33,18,2,0,0,0
20210807211673,2,33,20,1,0,0,0
20210807211673,3,4,22,1,0,0,0
20210807211673,4,1,22,1,0,0,0
20210807211677,1,38,18,1,0,0,0
20210807211677,2,7,22,2,0,0,0
20210807211677,3,13,22,2,0,0,0
20210807211682,1,78,19,2,0,0,0
20210807211684,1,36,18,1,0,0,0
20210807211684,2,34,20,2,0,0,0
20210807211684,3,1,22,1,0,0,0
20210807211688,1,37,19,1,0,0,0
20210807211696,1,52,18,1,0,0,0
20210807211696,2,51,20,2,0,0,0
20210807211696,3,14,22,1,0,0,0
20210807211696,4,9,22,2,0,0,0
20210807211698,1,63,18,1,0,0,0
20210807211698,2,53,20,2,0,0,0
20210807211698,3,13,22,2,0,0,0
20210807211698,4,11,22,1,0,0,0
20210807211701,1,67,19,2,0,0,0
20210807211702,1,73,19,2,0,0,0
20210807211707,1,63,19,1,0,0,0
20210807211712,1,43,19,1,0,0,0
20210807211722,1,44,18,2,0,0,0
20210807211722,2,16,22,1,0,0,0
20210807211731,1,46,18,2,0,0,0
20210807211731,3,21,22,1,0,0,0
20210807211731,4,15,22,2,0,0,0
20210807211732,1,45,18,2,0,0,0
20210807211732,2,52,20,1,0,0,0
20210807211732,3,13,22,1,0,0,0
20210807211734,1,60,18,2,0,0,0
20210807211734,2,59,20,1,0,0,0
20210807211737,1,36,18,1,0,0,0
20210807211737,2,36,20,2,0,0,0
20210807211737,3,9,22,1,0,0,0
20210807211737,4,14,22,2,0,0,0
20210807211737,5,11,22,2,0,0,0
20210807211743,1,31,18,1,0,0,0
20210807211743,2,2,22,1,0,0,0
20210807211743,3,32,21,2,0,0,0
20210807211750,1,72,19,2,0,0,0
20210807211751,1,64,18,1,0,0,0
20210807211751,2,62,20,2,0,0,0
20210807211752,1,51,19,1,0,0,0
20210807211752,2,15,22,1,0,0,0
20210807211760,1,85,19,1,60,0,0
20210807211761,1,80,19,2,0,0,0
20210807211772,1,40,19,1,0,0,0
20210807211781,1,50,18,1,0,0,0
20210807211781,2,47,20,2,0,0,0
20210807211781,3,16,22,2,0,0,0
20210807211781,4,14,22,1,0,0,0
20210807211786,1,52,18,1,0,0,0
20210807211786,2,55,20,2,0,0,0
20210807211790,1,48,19,1,0,0,0
20210807211791,1,42,18,2,0,0,0
20210807211791,2,41,20,1,0,0,0
20210807211791,3,13,22,2,0,0,0
20210807211791,4,10,22,1,0,0,0
20210807211791,5,6,22,1,0,0,0
20210807211796,1,30,18,2,0,0,0
20210807211796,2,29,20,1,0,0,0
20210807211796,3,5,22,2,0,0,0
20210807211796,4,2,22,1,0,0,0
20210807211797,1,27,19,2,0,0,0
20210807211797,2,28,28,2,0,0,0
20210807211797,3,20,28,2,0,0,0
20210807211798,1,44,18,2,0,0,0
20210807211798,2,49,20,1,0,0,0
20210807211798,3,16,22,1,0,0,0
20210807211798,4,14,22,1,0,0,0
20210807211798,5,7,22,2,0,0,0
20210807211804,1,76,19,2,0,0,0
20210807211811,1,70,19,2,0,0,0
20210807211821,1,60,18,2,0,0,0
20210807211821,2,85,24,2,60,0,0
20210807211821,3,38,26,2,0,0,0
20210807211821,4,35,26,2,0,0,0
20210807211823,1,46,18,1,0,0,0
20210807211823,2,43,20,2,0,0,0
20210807211823,4,16,22,1,0,0,0
20210807211823,5,10,22,1,0,0,0
20210807211830,1,46,18,2,0,0,0
20210807211830,2,61,20,1,0,0,0
20210807211830,3,17,22,2,0,0,0
20210807211837,1,72,18,1,0,0,0
20210807211837,2,70,20,2,0,0,0
20210807211852,1,80,18,1,0,0,0
20210807211852,2,61,20,2,0,0,0
20210807211858,1,80,19,2,0,0,0
20210807211861,1,80,19,1,0,0,0
20210807211863,1,27,18,1,0,0,0
20210807211863,2,21,28,1,0,0,0
20210807211863,3,22,25,2,0,0,0
20210807211869,1,74,18,1,0,0,0
20210807211869,2,66,20,2,0,0,0
20210807211870,1,37,18,1,0,0,0
20210807211870,2,32,20,2,0,0,0
20210807211870,3,2,22,2,0,0,0
20210807211870,4,0,22,2,0,0,0
20210807211871,1,61,18,1,0,0,0
20210807211871,2,60,20,2,0,0,0
20210807211872,1,37,19,1,0,0,0
20210807211875,1,69,19,2,0,0,0
20210807211876,1,32,18,2,0,0,0
20210807211876,2,33,20,1,0,0,0
20210807211877,1,67,18,2,0,0,0
20210807211877,2,61,20,1,0,0,0
20210807211886,1,65,19,2,0,0,0
20210807211887,1,25,19,1,0,0,0
20210807211894,1,45,18,2,0,0,0
20210807211894,2,15,22,1,0,0,0
20210807211900,1,49,18,1,0,0,0
20210807211900,2,48,20,2,0,0,0
20210807211901,1,73,19,1,0,0,0
20210807211905,1,62,19,2,0,0,0
20210807211906,1,85,18,1,60,0,0
20210807211906,2,85,20,2,60,0,0
20210807211907,1,53,18,2,0,0,0
20210807211907,2,55,20,1,0,0,0
20210807211907,3,25,22,1,0,0,0
20210807211915,1,40,18,1,0,0,0
20210807211915,2,48,20,2,0,0,0
20210807211917,1,74,18,2,0,0,0
20210807211917,2,61,20,1,0,0,0
20210807211921,1,71,19,1,0,0,0
20210807211926,1,63,18,1,0,0,0
20210807211926,2,64,20,2,0,0,0
20210807211931,1,64,18,1,0,0,0
20210807211931,2,64,20,2,0,0,0
20210807211931,3,42,22,1,0,0,0
20210807211940,1,80,19,2,0,0,0
20210807211960,1,64,19,2,0,0,0
20210807211963,1,76,19,2,0,0,0
20210807211964,1,50,18,2,0,0,0
20210807211964,2,9,22,2,0,0,0
20210807211966,1,36,18,1,0,0,0
20210807211966,2,34,20,2,22,0,0
20210807211967,1,71,19,1,0,0,0
20210807211975,1,50,18,2,0,0,0
20210807211975,2,58,20,1,0,0,0
20210807211975,3,26,22,2,0,0,0
20210807211979,1,30,18,2,0,0,0
20210807211979,2,33,20,1,0,0,0
20210807211979,3,10,22,1,0,0,0
20210807211979,4,9,22,1,0,0,0
20210807211979,5,1,22,1,0,0,0
20210807211981,1,67,19,1,0,0,0
20210807211982,1,52,18,2,0,0,0
20210807211982,2,53,20,1,0,0,0
20210807211982,3,16,22,2,0,0,0
20210807211982,4,21,22,2,0,0,0
20210807211985,1,71,18,1,0,0,0
20210807211985,2,67,20,2,0,0,0
20210807211987,1,40,18,2,0,0,0
20210807211987,2,45,20,1,0,0,0
20210807211987,3,11,22,1,0,0,0
20210807211987,4,8,22,2,0,0,0
20210807211990,1,42,18,1,0,0,0
20210807211990,2,40,20,2,0,0,0
20210807211990,3,2,22,2,0,0,0
20210807211992,1,52,18,1,0,0,0
20210807211992,2,51,20,2,0,0,0
20210807211992,3,19,22,1,0,0,0
20210807211992,4,21,22,2,0,0,0
20210807212004,1,61,19,2,0,0,0
20210807212005,1,80,19,1,0,0,0
20210807212008,1,39,18,1,0,0,0
20210807212008,2,38,21,2,0,0,0
20210807212008,4,13,30,1,0,0,0
20210807212008,5,12,30,1,0,0,0
20210807212018,1,34,18,1,0,0,0
20210807212018,2,59,24,2,0,0,0
20210807212020,1,79,18,1,0,0,0
20210807212020,2,75,20,2,0,0,0
20210807212030,1,63,18,1,0,0,0
20210807212030,2,61,20,2,0,0,0
20210807212035,1,42,18,1,0,0,0
20210807212035,2,74,24,2,0,0,0
20210807212039,1,64,19,2,0,0,0
20210807212042,1,39,18,2,0,0,0
20210807212042,2,44,20,1,0,0,0
20210807212047,1,52,19,2,0,0,0
20210807212056,1,69,18,1,0,0,0
20210807212056,2,66,20,2,0,0,0
20210807212060,1,49,19,2,0,0,0
20210807212068,1,68,19,1,0,0,0
20210807212073,1,80,18,2,0,0,0
20210807212073,2,60,22,1,0,0,0
20210807212075,1,27,18,1,0,0,0
20210807212075,2,26,20,2,0,0,0
20210807212078,1,45,18,2,0,0,0
20210807212078,2,11,22,2,0,0,0
20210807212083,1,79,18,2,0,0,0
20210807212083,2,80,20,1,0,0,0
20210807212093,1,41,18,2,0,0,0
20210807212093,2,51,20,1,0,0,0
20210807212093,3,17,22,2,0,0,0
20210807212103,1,63,18,1,0,0,0
20210807212103,2,29,22,1,0,0,0
20210807212106,1,77,18,2,0,0,0
20210807212106,2,80,20,1,0,0,0
20210807212107,1,85,19,2,60,0,0
20210807212110,1,76,19,1,0,0,0
20210807212114,1,39,18,1,0,0,0
20210807212114,2,36,20,2,0,0,0
20210807212114,3,5,22,2,0,0,0
20210807212116,1,29,19,1,0,0,0
20210807212117,1,58,19,2,0,0,0
20210807212124,1,80,18,2,0,0,0
20210807212124,2,85,20,1,60,0,0
20210807212129,1,69,18,1,0,0,0
20210807212129,2,69,20,2,0,0,0
20210807212134,1,29,18,1,0,0,0
20210807212134,2,60,24,2,0,0,0
20210807212136,1,85,19,2,60,0,0
20210807212138,1,64,18,2,0,0,0
20210807212138,2,66,20,1,0,0,0
20210807212138,3,32,22,2,0,0,0
20210807212141,1,41,18,1,0,0,0
20210807212141,2,39,20,2,0,0,0
20210807212146,1,65,18,2,0,0,0
20210807212146,2,42,22,1,0,0,0
20210807212146,3,69,20,1,0,0,0
20210807212146,4,23,26,1,0,0,0
20210807212146,5,11,23,2,0,0,0
20210807212147,1,45,18,2,0,0,0
20210807212147,2,52,20,1,0,0,0
20210807212147,3,6,22,1,0,0,0
20210807212147,4,0,22,2,0,0,0
20210807212153,1,40,18,2,0,0,0
20210807212153,2,37,20,1,0,0,0
20210807212153,3,12,22,1,0,0,0
20210807212156,1,33,18,1,0,0,0
20210807212156,2,32,20,2,0,0,0
20210807212156,3,4,22,1,0,0,0
20210807212156,4,1,22,2,0,0,0
20210807212160,1,67,18,2,0,0,0
20210807212160,2,31,22,1,0,0,0
20210807212167,1,27,18,2,0,0,0
20210807212167,2,1,22,2,0,0,0
20210807212167,3,31,21,1,0,0,0
20210807212170,1,46,19,1,0,0,0
20210807212171,1,41,19,1,0,0,0
20210807212172,1,68,18,2,0,0,0
20210807212174,1,69,19,1,0,0,0
20210807212179,1,63,18,2,0,0,0
20210807212179,2,61,20,1,0,0,0
20210807212179,3,41,22,1,0,0,0
20210807212179,4,46,26,2,0,0,0
20210807212180,1,77,18,1,0,0,0
20210807212180,2,74,20,2,0,0,0
20210807212183,1,44,18,1,0,0,0
20210807212183,2,40,20,2,0,0,0
20210807212183,3,3,22,1,0,0,0
20210807212183,4,7,22,1,0,0,0
20210807212183,5,4,22,2,0,0,0
20210807212185,1,46,18,2,0,0,0
20210807212195,1,42,18,1,0,0,0
20210807212195,2,40,20,2,0,0,0
20210807212195,3,9,22,1,0,0,0
20210807212195,4,5,22,2,0,0,0
20210807212198,1,64,18,1,0,0,0
20210807212198,2,62,20,2,0,0,0
20210807212199,1,63,19,1,0,0,0
20210807212201,1,72,18,1,0,0,0
20210807212201,2,64,21,2,0,0,0
20210807212202,1,34,18,1,0,0,0
20210807212202,2,30,20,2,0,0,0
20210807212202,3,12,22,1,0,0,0
20210807212207,1,50,19,1,0,0,0
20210807212208,1,41,18,1,0,0,0
20210807212208,2,30,20,2,0,0,0
20210807212209,1,66,19,2,0,0,0
20210807212210,1,70,18,2,0,0,0
20210807212210,2,70,20,1,0,0,0
20210807212211,1,64,18,1,0,0,0
20210807212211,2,67,21,2,0,0,0
20210807212212,1,40,18,2,0,0,0
20210807212212,2,14,22,1,0,0,0
20210807212214,1,80,19,2,0,0,0
20210807212215,1,37,19,2,0,0,0
20210807212216,1,80,19,2,0,0,0
20210807212217,1,59,18,2,0,0,0
20210807212217,2,58,20,1,0,0,0
20210807212217,3,30,22,1,0,0,0
20210807212217,4,28,22,1,0,0,0
20210807212217,5,26,22,1,0,0,0
20210807212221,1,27,18,1,0,0,0
20210807212221,2,63,24,2,0,0,0
20210807212224,1,27,18,1,0,0,0
20210807212224,2,9,22,1,0,0,0
20210807212224,3,6,22,2,0,0,0
20210807212224,4,3,22,1,0,0,0
20210807212228,1,37,18,2,0,0,0
20210807212228,2,36,20,1,0,0,0
20210807212228,3,13,22,1,0,0,0
20210807212228,4,10,22,2,0,0,0
20210807212232,1,28,18,2,0,0,0
20210807212232,2,29,20,1,0,0,0
20210807212232,3,5,22,2,0,0,0
20210807212232,4,3,22,1,0,0,0
20210807212237,1,80,19,2,0,0,0
20210807212240,1,61,18,2,0,0,0
20210807212240,2,65,20,1,0,0,0
20210807212245,1,56,18,2,0,0,0
20210807212245,2,56,20,1,0,0,0
20210807212245,4,80,24,1,0,0,0
20210807212249,1,65,18,1,0,0,0
20210807212249,2,85,24,2,60,0,0
20210807212255,1,73,18,2,0,0,0
20210807212255,2,73,20,1,0,0,0
20210807212257,1,33,18,2,0,0,0
20210807212257,2,39,20,1,0,0,0
20210807212257,3,11,22,2,0,0,0
20210807212257,4,4,22,2,0,0,0
20210807212257,5,3,22,1,0,0,0
20210807212258,1,77,18,1,0,0,0
20210807212258,2,74,20,2,0,0,0
20210807212260,1,75,19,1,0,0,0
20210807212260,2,19,28,2,22,0,0
20210807212264,1,31,18,1,0,0,0
20210807212264,2,32,21,2,0,0,0
20210807212264,3,30,30,2,0,0,0
20210807212265,1,75,19,1,0,0,0
20210807212267,1,58,18,2,0,0,0
20210807212267,2,59,20,1,0,0,0
20210807212267,3,22,22,1,0,0,0
20210807212267,4,19,22,1,0,0,0
20210807212269,1,75,18,2,0,0,0
20210807212269,2,80,20,1,0,0,0
20210807212282,1,48,18,1,0,0,0
20210807212282,2,48,20,2,0,0,0
20210807212282,3,26,22,2,0,0,0
20210807212282,4,21,22,1,0,0,0
20210807212286,1,63,19,1,0,0,0
20210807212287,1,80,19,2,0,0,0
20210807212289,1,72,19,2,0,0,0
20210807212296,1,53,18,2,0,0,0
20210807212296,2,22,22,2,0,0,0
20210807212298,1,37,19,2,0,0,0
20210807212304,1,69,18,1,0,0,0
20210807212304,2,67,20,2,0,0,0
20210807212306,1,40,18,2,0,0,0
20210807212306,2,12,22,1,0,0,0
20210807212306,3,11,22,1,0,0,0
20210807212306,4,5,22,1,0,0,0
20210807212309,1,38,19,1,0,0,0
20210807212312,1,62,18,1,0,0,0
20210807212312,2,58,20,2,0,0,0
20210807212316,1,69,18,1,0,0,0
20210807212316,2,70,20,2,0,0,0
20210807212320,1,46,18,2,0,0,0
20210807212320,2,46,20,1,0,0,0
20210807212320,3,16,22,2,0,0,0
20210807212320,4,14,22,2,0,0,0
20210807212320,5,9,22,1,0,0,0
20210807212325,1,85,19,1,60,0,0
20210807212334,1,55,19,2,0,0,0
20210807212339,1,76,18,1,0,0,0
20210807212339,2,75,20,2,0,0,0
20210807212342,1,35,18,2,0,0,0
20210807212342,2,36,20,1,0,0,0
20210807212342,3,15,22,1,0,0,0
20210807212342,4,13,22,2,0,0,0
20210807212342,5,6,22,2,0,0,0
20210807212348,1,33,18,1,0,0,0
20210807212348,2,26,20,2,0,0,0
20210807212348,3,1,22,2,0,0,0
20210807212358,1,62,18,2,0,0,0
20210807212358,2,61,20,1,0,0,0
20210807212358,3,38,22,1,0,0,0
20210807212365,1,73,19,1,0,0,0
20210807212372,1,74,18,2,0,0,0
20210807212372,2,46,22,2,0,0,0
20210807212372,3,17,23,1,0,0,0
20210807212375,1,46,18,1,0,0,0
20210807212375,2,45,20,2,0,0,0
20210807212375,3,16,22,1,0,0,0
20210807212379,1,27,18,1,0,0,0
20210807212379,2,60,24,1,0,0,0
20210807212381,1,27,18,1,0,0,0
20210807212381,2,28,20,2,0,0,0
20210807212381,3,4,22,1,0,0,0
20210807212381,4,8,22,1,0,0,0
20210807212381,5,0,22,2,0,0,0
20210808210009,1,65,19,2,0,0,0
20210808210091,1,50,19,1,0,0,0
20210808210144,1,18,18,2,0,0,0
20210808210144,2,53,24,1,0,0,0
20210808210144,3,48,24,2,0,0,0
20210808210144,4,14,25,1,0,0,0
20210808210162,1,17,18,2,0,0,0
20210808210162,2,56,24,2,0,0,0
20210808210162,3,60,24,1,0,0,0
20210808210163,1,18,18,2,0,0,0
20210808210163,2,40,24,2,0,0,0
20210808210163,3,42,24,1,0,0,0
20210808210163,4,6,25,1,0,0,0
20210808210163,5,4,25,1,0,0,0
20210808210235,1,25,19,1,0,0,0
20210808210281,1,21,19,2,0,0,0
20210808210281,2,21,21,1,0,0,0
20210808210307,1,17,18,2,0,0,0
20210808210307,2,52,24,2,0,0,0
20210808210500,1,52,18,2,0,0,0
20210808210500,2,60,20,1,0,0,0
20210808210503,1,64,18,2,0,0,0
20210808210503,2,67,20,1,0,0,0
20210808210519,1,33,18,1,0,0,0
20210808210519,2,31,20,2,0,0,0
20210808210533,1,38,18,1,0,0,0
20210808210533,2,38,20,2,0,0,0
20210808210533,4,1,22,1,0,0,0
20210808210533,5,1,22,1,0,0,0
20210808210536,1,65,18,2,0,0,0
20210808210536,2,65,20,1,0,0,0
20210808210546,1,66,18,2,0,0,0
20210808210546,2,59,20,1,0,0,0
20210808210547,1,45,18,2,0,0,0
20210808210547,2,52,20,1,0,0,0
20210808210547,3,2,22,2,0,0,0
20210808210549,1,28,18,2,0,0,0
20210808210549,2,28,20,1,0,0,0
20210808210549,3,2,22,1,0,0,0
20210808210567,1,80,18,1,0,0,0
20210808210567,2,57,22,1,0,0,0
20210808210567,3,79,20,2,0,0,0
20210808210567,4,57,26,2,0,0,0
20210808210574,1,46,18,1,0,0,0
20210808210574,2,44,20,2,0,0,0
20210808210574,3,17,22,2,0,0,0
20210808210585,1,49,18,1,0,0,0
20210808210585,2,12,22,1,0,0,0
20210808210585,3,11,22,2,0,0,0
20210808210586,1,32,18,1,0,0,0
20210808210586,2,30,20,2,0,0,0
20210808210586,3,8,22,2,0,0,0
20210808210586,4,2,22,1,0,0,0
20210808210592,1,61,18,2,0,0,0
20210808210592,2,62,20,1,0,0,0
20210808210605,1,80,19,2,0,0,0
20210808210646,1,40,18,2,0,0,0
20210808210646,2,42,20,1,0,0,0
20210808210646,3,11,22,1,0,0,0
20210808210646,4,9,22,2,0,0,0
20210808210646,5,7,22,2,0,0,0
20210808210648,1,56,18,1,0,0,0
20210808210648,2,50,20,2,0,0,0
20210808210663,1,70,19,2,0,0,0
20210808210664,1,59,18,2,0,0,0
20210808210664,2,60,20,1,0,0,0
20210808210668,1,64,19,1,0,0,0
20210808210668,2,64,20,2,0,0,0
20210808210688,1,46,18,2,0,0,0
20210808210688,2,55,20,1,0,0,0
20210808210688,3,17,22,2,0,0,0
20210808210693,1,34,18,1,0,0,0
20210808210693,2,32,20,2,0,0,0
20210808210693,3,6,22,2,0,0,0
20210808210693,4,6,22,2,0,0,0
20210808210693,5,4,22,1,0,0,0
20210808210705,1,61,19,1,0,0,0
20210808210719,1,74,19,2,0,0,0
20210808210736,1,61,19,2,0,0,0
20210808210742,1,69,18,1,0,0,0
20210808210742,2,69,20,2,0,0,0
20210808210758,1,62,19,1,0,0,0
20210808210766,1,73,18,2,0,0,0
